_step,train/loss,train/lr,train/grad_norm,train/tokens_seen,train/peak_memory_gb
0,654.2310180664062,1.4999999999999999e-05,475.29169921875,2621440,58.728750705718994
1,198.34470224380493,2.9999999999999997e-05,195.12281036376953,5242880,58.728750705718994
2,87.28697652816773,4.4999999999999996e-05,58.48890762329101,7864320,58.728750705718994
3,64.8599983215332,5.9999999999999995e-05,68.19932823181152,10485760,58.728750705718994
4,56.68760457038879,7.5e-05,60.22566261291504,13107200,58.728750705718994
5,52.08014068603516,8.999999999999999e-05,94.37012767791748,15728640,58.728750705718994
6,49.975113773345946,0.00010499999999999999,80.68748970031739,18350080,58.728750705718994
7,48.74368481636047,0.00011999999999999999,85.44528160095214,20971520,58.728750705718994
8,48.62014598846436,0.00013499999999999997,82.93309745788574,23592960,58.728750705718994
9,47.385259580612185,0.00015,84.7917615890503,26214400,58.728750705718994
10,45.98009080886841,0.00016499999999999997,79.82047615051269,28835840,58.728750705718994
11,42.69340467453003,0.00017999999999999998,61.42247257232666,31457280,58.728750705718994
12,41.19631142616272,0.000195,61.924757385253905,34078720,58.728750705718994
13,42.174648427963255,0.00020999999999999998,77.21298732757569,36700160,58.728750705718994
14,42.91031761169434,0.000225,66.21543292999267,39321600,58.728750705718994
15,37.37502546310425,0.00023999999999999998,37.70631999969483,41943040,58.728750705718994
16,35.664857149124146,0.00025499999999999996,48.569758605957034,44564480,58.728750705718994
17,36.020727682113645,0.00026999999999999995,66.43762865066529,47185920,58.728750705718994
18,33.05881049633026,0.000285,38.04549655914307,49807360,58.728750705718994
19,32.281751775741576,0.0003,53.877207374572755,52428800,58.728750705718994
20,30.471178150177003,0.00029998148125440595,40.642510986328126,55050240,58.728750705718994
21,27.241050362586975,0.00029991747236029917,29.393149280548094,57671680,58.728750705718994
22,24.94459800720215,0.0002998077663661026,32.39053363800049,60293120,58.728750705718994
23,23.47197017669678,0.0002996524004296855,23.63839817047119,62914560,58.728750705718994
24,21.492168426513672,0.0002994514271741263,27.65779342651367,65536000,58.728750705718994
25,19.966523575782777,0.0002992049146698894,21.10762815475464,68157440,58.728750705718994
26,19.168693804740904,0.00029891294641176875,24.29529266357422,70778880,58.728750705718994
27,18.309008598327637,0.00029857562129060846,29.143927097320557,73400320,58.728750705718994
28,16.982951414585113,0.0002981930535598077,19.92687530517578,76021760,58.728750705718994
29,16.04671574831009,0.00029776537279662275,24.579297733306884,78643200,58.728750705718994
30,15.447379779815673,0.00029729272385827844,25.394652366638184,81264640,58.728750705718994
31,14.566966271400451,0.0002967752668329048,24.13026523590088,83886080,58.728750705718994
32,13.434521365165711,0.000296213176985314,19.98510150909424,86507520,58.728750705718994
33,12.957161617279052,0.0002956066446976383,24.067573738098144,89128960,58.728750705718994
34,12.464510941505432,0.0002949558754048457,22.90341634750366,91750400,58.728750705718994
35,11.854696083068848,0.0002942610895251594,18.698829650878906,94371840,58.728750705718994
36,11.585766565799712,0.00029352252238540045,25.549020195007323,96993280,58.728750705718994
37,10.804281997680665,0.000292740424141282,19.47699818611145,99614720,58.728750705718994
38,10.188409113883973,0.00029191505969268023,17.78950686454773,102236160,58.728750705718994
39,9.807435369491577,0.00029104670859391216,16.781681060791016,104857600,58.728750705718994
40,9.526598072052002,0.00029013566495904894,20.25480670928955,107479040,58.728750705718994
41,9.016272139549255,0.0002891822373622985,12.90139980316162,110100480,58.728750705718994
42,8.531708884239197,0.0002881867487334901,15.52201018333435,112721920,58.728750705718994
43,8.760113912820817,0.00028714953624869676,20.16305923461914,115343360,58.728750705718994
44,8.635921174287796,0.00028607095121603224,13.983869791030884,117964800,58.728750705718994
45,8.154304575920104,0.00028495135895666173,10.703580713272094,120586240,58.728750705718994
46,7.976041150093079,0.0002837911386810657,12.778616857528686,123207680,58.728750705718994
47,7.671563822031021,0.0002825906833606002,14.741690921783448,125829120,58.728750705718994
48,8.306550240516662,0.00028135039959439564,18.901748943328858,128450560,58.728750705718994
49,7.656189060211181,0.00028007070747163986,16.116197109222412,131072000,58.728750705718994
50,7.630426669120789,0.00027875204042929257,19.88269877433777,133693440,58.728750705718994
51,7.3377929627895355,0.0002773948451052781,14.05286545753479,136314880,58.728750705718994
52,7.002471143007279,0.00027599958118720754,12.637687969207764,138936320,58.728750705718994
53,6.881075823307038,0.0002745667212566807,13.46119203567505,141557760,58.728750705718994
54,6.9048528373241425,0.00027309675062922036,11.474629163742065,144179200,58.728750705718994
55,6.846450299024582,0.0002715901671898946,12.804662656784057,146800640,58.728750705718994
56,6.781323772668839,0.0002700474812246807,12.756627416610717,149422080,58.728750705718994
57,6.640329593420029,0.0002684692152476289,10.72899808883667,152043520,58.728750705718994
58,6.551898849010468,0.00026685590382388534,12.63210506439209,154664960,58.728750705718994
59,6.629510557651519,0.00026520809338863245,13.41495614051819,157286400,58.728750705718994
60,6.349390542507171,0.0002635263420620088,9.201271343231202,159907840,58.728750705718994
61,6.435765427350998,0.000261811219460072,14.01882438659668,162529280,58.728750705718994
62,6.338886469602585,0.0002600633065018671,10.843228816986084,165150720,58.728750705718994
63,6.332857042551041,0.0002582831952126671,13.683376836776734,167772160,58.728750705718994
64,6.243916541337967,0.0002564714885234514,9.794573545455933,170393600,58.728750705718994
65,6.264704138040543,0.00025462880006669065,10.686479616165162,173015040,58.728750705718994
66,6.257414078712463,0.00025275575396850716,12.18639850616455,175636480,58.728750705718994
67,6.178253161907196,0.00025085298463728065,9.326459980010986,178257920,58.728750705718994
68,6.1635705649852754,0.0002489211365487712,11.486144065856934,180879360,58.728750705718994
69,6.162705069780349,0.00024696086402783334,11.086697101593018,183500800,58.728750705718994
70,6.242808270454407,0.000244972831026793,15.658087778091431,186122240,58.728750705718994
71,6.078407680988311,0.00024295771090056452,11.230235576629639,188743680,58.728750705718994
72,5.992235487699508,0.00024091618617858224,10.328195238113404,191365120,58.728750705718994
73,5.988027274608612,0.00023884894833362528,12.11051630973816,193986560,58.728750705718994
74,6.043488162755966,0.0002367566975476126,11.34941930770874,196608000,58.728750705718994
75,6.069558048248291,0.0002346401424744488,12.286269187927246,199229440,58.728750705718994
76,6.012116008996964,0.00023249999999999996,9.346833896636962,201850880,58.728750705718994
77,5.902818655967712,0.00023033699499928157,8.502924060821533,204472320,58.728750705718994
78,5.8904446244239805,0.00022815186009094023,9.695883560180665,207093760,58.728750705718994
79,5.910343104600907,0.00022594533538911293,10.623412799835204,209715200,58.728750705718994
80,5.884921878576279,0.0002237181682527473,9.262840604782104,212336640,58.728750705718994
81,5.778680735826493,0.00022147111303246785,9.359592771530151,214958080,58.728750705718994
82,5.7632237553596495,0.00021920493081507465,9.668680667877197,217579520,58.728750705718994
83,5.7288870990276335,0.00021692038916575995,9.091139268875121,220200960,58.728750705718994
84,5.745878279209137,0.0002146182618681308,12.243463611602783,222822400,58.728750705718994
85,5.684133380651474,0.00021229932866212515,9.762195301055907,225443840,58.728750705718994
86,5.7215837180614475,0.000209964374979911,8.910383272171021,228065280,58.728750705718994
87,5.721159881353378,0.0002076141916798573,9.036343860626221,230686720,58.728750705718994
88,5.676572543382645,0.00020524957477866676,9.24803466796875,233308160,58.728750705718994
89,5.637813180685043,0.00020287132518176186,9.286406421661377,235929600,58.728750705718994
90,5.738244301080703,0.000200480248412015,10.570126390457153,238551040,58.728750705718994
91,5.59627451300621,0.0001980771543369145,8.552571392059326,241172480,58.728750705718994
92,5.5995742857456205,0.00019566285689425917,8.55264253616333,243793920,58.728750705718994
93,5.597182059288025,0.0001932381738164743,8.730446481704712,246415360,58.728750705718994
94,5.484847974777222,0.00019080392635364225,8.13901333808899,249036800,58.728750705718994
95,5.458553522825241,0.0001883609389953418,7.172875928878784,251658240,58.728750705718994
96,5.401187413930893,0.00018591003919139003,5.694969391822815,254279680,58.728750705718994
97,5.524686831235885,0.00018345205707158177,6.945431137084961,256901120,58.728750705718994
98,5.536218601465225,0.0001809878251645213,10.211804676055909,259522560,58.728750705718994
99,5.530625486373902,0.0001785181781156413,8.528655433654786,262144000,58.728750705718994
100,5.468265730142593,0.0001760439524045052,6.882194662094117,264765440,58.728750705718994
101,5.482111471891403,0.00017356598606148811,6.122368383407593,267386880,58.728750705718994
102,5.415158665180206,0.00017108511838393242,7.008671140670776,270008320,58.728750705718994
103,5.425089597702026,0.0001686021896518744,8.541348743438721,272629760,58.728750705718994
104,5.409284484386444,0.00016611804084343796,7.345591306686401,275251200,58.728750705718994
105,5.328151261806488,0.00016363351334999183,6.920553088188171,277872640,58.728750705718994
106,5.3247974753379825,0.00016114944869116696,6.203851795196533,280494080,58.728750705718994
107,5.3608997702598575,0.00015866668822983024,7.281956577301026,283115520,58.728750705718994
108,5.388731920719147,0.00015618607288711155,6.7923839569091795,285736960,58.728750705718994
109,5.334989178180694,0.00015370844285758035,7.299814462661743,288358400,58.728750705718994
110,5.340437018871308,0.0001512346373246683,6.225077962875366,290979840,58.728750705718994
111,5.306960880756378,0.00014876549417643448,5.4419128656387326,293601280,58.728750705718994
112,5.289927065372467,0.000146301849721769,6.528140211105347,296222720,58.728750705718994
113,5.27457178235054,0.00014384453840713202,5.364382600784301,298844160,58.728750705718994
114,5.2132589519023895,0.00014139439253392345,6.291452693939209,301465600,58.728750705718994
115,5.194557046890258,0.00013895224197657858,5.750835037231445,304087040,58.728750705718994
116,5.166142386198044,0.00013651891390148666,4.8527295112609865,306708480,58.728750705718994
117,5.153016149997711,0.0001340952324868261,5.267048645019531,309329920,58.728750705718994
118,5.251607227325439,0.00013168201864341176,5.476884603500366,311951360,58.728750705718994
119,5.236388319730759,0.00012928008973664957,5.289452171325683,314572800,58.728750705718994
120,5.249477595090866,0.00012689025930969093,5.83236153125763,317194240,58.728750705718994
121,5.230791389942169,0.00012451333680788278,5.447218108177185,319815680,58.728750705718994
122,5.21581843495369,0.00012215012730460502,6.029686737060547,322437120,58.728750705718994
123,5.1498612582683565,0.00011980143122858859,4.931143021583557,325058560,58.728750705718994
124,5.129199916124344,0.00011746804409280755,5.181658220291138,327680000,58.728750705718994
125,5.114118611812591,0.00011515075622503502,6.011649560928345,330301440,58.728750705718994
126,5.080228340625763,0.00011285035250015612,4.399469494819641,332922880,58.728750705718994
127,5.097293120622635,0.00011056761207432787,4.848441171646118,335544320,58.728750705718994
128,5.060690015554428,0.00010830330812107538,3.722849440574646,338165760,58.728750705718994
129,5.1311428129673,0.00010605820756941515,4.0227992057800295,340787200,58.728750705718994
130,5.137606012821197,0.00010383307084409308,4.915949702262878,343408640,58.728750705718994
131,5.123070394992828,0.00010162865160802512,4.991275215148926,346030080,58.728750705718994
132,5.1613535523414615,9.944569650702905e-05,3.6298384189605715,348651520,58.728750705718994
133,5.0888522326946255,9.728494491693209e-05,4.604556751251221,351272960,58.728750705718994
134,5.032732391357422,9.514712869314154e-05,4.334028649330139,353894400,58.728750705718994
135,5.024325352907181,9.303297192276228e-05,4.0205738067626955,356515840,58.728750705718994
136,5.00010085105896,9.094319067934533e-05,3.4554495334625246,359137280,58.728750705718994
137,4.9456913530826565,8.887849278035116e-05,4.305604028701782,361758720,58.728750705718994
138,4.937834984064102,8.68395775474087e-05,4.1437612771987915,364380160,58.728750705718994
139,5.080867117643356,8.482713556945232e-05,3.655741333961487,367001600,58.728750705718994
140,5.101084530353546,8.284184846881675e-05,3.5190065145492553,369623040,58.728750705718994
