_step,train/loss,train/lr,train/grad_norm,train/tokens_seen,train/peak_memory_gb
0,710.1408889770507,1.4999999999999999e-05,310.85706634521483,2621440,41.16736173629761
1,301.33830337524415,2.9999999999999997e-05,292.30482788085936,5242880,41.16736173629761
2,104.34863204956055,4.4999999999999996e-05,85.56116027832032,7864320,41.16736173629761
3,68.65048704147338,5.9999999999999995e-05,41.037560272216794,10485760,41.16736173629761
4,56.7506199836731,7.5e-05,52.80774192810058,13107200,41.16736173629761
5,51.77378935813904,8.999999999999999e-05,77.41333274841308,15728640,41.16736173629761
6,48.30583152770996,0.00010499999999999999,68.19743385314942,18350080,41.16736173629761
7,45.17697858810425,0.00011999999999999999,56.359830665588376,20971520,41.16736173629761
8,43.71600127220154,0.00013499999999999997,80.27608242034913,23592960,41.16736173629761
9,41.9808714389801,0.00015,69.5604461669922,26214400,41.16736173629761
10,40.22187376022339,0.00016499999999999997,69.0684850692749,28835840,41.16736173629761
11,39.001717710494994,0.00017999999999999998,64.99435520172119,31457280,41.16736173629761
12,37.568371820449826,0.000195,44.83708248138428,34078720,41.16736173629761
13,35.232665395736696,0.00020999999999999998,34.67266311645508,36700160,41.16736173629761
14,34.31907217502594,0.000225,33.698556137084964,39321600,41.16736173629761
15,32.9676185131073,0.00023999999999999998,45.89903812408447,41943040,41.16736173629761
16,32.00995774269104,0.00025499999999999996,55.64222354888916,44564480,41.16736173629761
17,31.463853120803833,0.00026999999999999995,40.53978672027588,47185920,41.16736173629761
18,29.01807556152344,0.000285,35.43432855606079,49807360,41.16736173629761
19,29.42061138153076,0.0003,70.06875419616699,52428800,41.16736173629761
20,27.847741389274596,0.0002999958684784207,45.518472290039064,55050240,41.16736173629761
21,25.032881116867067,0.0002999815870000914,31.069011878967284,57671680,41.16736173629761
22,24.945030879974365,0.00029995710563749577,48.603186988830565,60293120,41.16736173629761
23,22.60178279876709,0.0002999224262405682,31.447777652740477,62914560,41.16736173629761
24,21.632454013824464,0.00029987755142985744,38.5739312171936,65536000,41.16736173629761
25,20.53523721694946,0.00029982248459632877,35.26206159591675,68157440,41.16736173629761
26,18.829132199287415,0.00029975722990110775,21.542310905456542,70778880,41.16736173629761
27,17.84106903076172,0.0002996817922751657,23.31349411010742,73400320,41.16736173629761
28,16.56534448862076,0.0002995961774189472,22.979244995117188,76021760,41.16736173629761
29,15.674034667015075,0.00029950039180193927,23.43779602050781,78643200,41.16736173629761
30,14.50796959400177,0.00029939444266218254,18.814098262786864,81264640,41.16736173629761
31,14.050752413272857,0.00029927833800572426,25.78227643966675,83886080,41.16736173629761
32,13.303782725334168,0.0002991520866060133,24.58145923614502,86507520,41.16736173629761
33,12.767052686214447,0.00029901569800323726,23.94494495391846,89128960,41.16736173629761
34,12.23739048242569,0.0002988691825036017,23.75172710418701,91750400,41.16736173629761
35,12.255645096302032,0.00029871255117855085,30.875972843170167,94371840,41.16736173629761
36,11.324080932140351,0.00029854581586393175,18.714051151275633,96993280,41.16736173629761
